ent,mun,est,icpth
16,56,3,29462.597
16,56,4,38669.076
16,56,5,8.215
16,57,1,54544.265
16,57,2,4681.954
16,57,3,46843.136
16,57,4,62245.395
16,57,5,8.584
16,58,1,53977.676
16,58,2,5662.805
16,58,3,44663.19
16,58,4,63292.162
16,58,5,10.491
16,59,1,39626.964
16,59,2,4124.687
16,59,3,32842.457
16,59,4,46411.471
16,59,5,10.409
16,60,1,55787.326
16,60,2,5811.026
16,60,3,46229.038
16,60,4,65345.613
16,60,5,10.416
16,61,1,47493.782
16,61,2,4002.217
16,61,3,40910.721
16,61,4,54076.843
16,61,5,8.427
16,62,1,40779.141
16,62,2,4255.309
16,62,3,33779.78
16,62,4,47778.502
16,62,5,10.435
16,63,1,47192.87
16,63,2,4918.924
16,63,3,39101.961
16,63,4,55283.779
16,63,5,10.423
16,64,1,40463.771
16,64,2,4210.401
16,64,3,33538.278
16,64,4,47389.265
16,64,5,10.405
16,65,1,49462.352
16,65,2,4070.037
16,65,3,42767.738
16,65,4,56156.967
16,65,5,8.229
16,66,1,57753.639
16,66,2,3839.231
16,66,3,51438.665
16,66,4,64068.612
16,66,5,6.648
16,67,1,40192.956
16,67,2,3346.531
16,67,3,34688.402
16,67,4,45697.511
16,67,5,8.326
16,68,1,70397.435
16,68,2,5793.621
16,68,3,60867.776
16,68,4,79927.094
16,68,5,8.23
16,69,1,62817.63
16,69,2,2782.319
16,69,3,58241.122
16,69,4,67394.137
16,69,5,4.429
16,70,1,64141.973
16,70,2,5359.925
16,70,3,55325.68
16,70,4,72958.265
16,70,5,8.356
16,71,1,46934.942
16,71,2,4880.859
16,71,3,38906.643
16,71,4,54963.241
16,71,5,10.399
16,72,1,44505.25
16,72,2,3297.554
16,72,3,39081.256
16,72,4,49929.244
16,72,5,7.409
16,73,1,44947.803
16,73,2,4687.144
16,73,3,37238.137
16,73,4,52657.469
16,73,5,10.428
16,74,1,43759.001
16,74,2,4609.815
16,74,3,36176.529
16,74,4,51341.472
16,74,5,10.535
16,75,1,56666.757
16,75,2,4279.793
16,75,3,49627.125
16,75,4,63706.39
16,75,5,7.553
16,76,1,57560.806
16,76,2,4410.048
16,76,3,50306.923
16,76,4,64814.689
16,76,5,7.662
16,77,1,42783.814
16,77,2,4454.998
16,77,3,35455.994
16,77,4,50111.633
16,77,5,10.413
16,78,1,50925.622
16,78,2,5395.564
16,78,3,42050.708
16,78,4,59800.536
16,78,5,10.595
16,79,1,46927.603
16,79,2,3814.428
16,79,3,40653.428
16,79,4,53201.779
16,79,5,8.128
16,80,1,41895.404
16,80,2,3504.188
16,80,3,36131.528
16,80,4,47659.28
16,80,5,8.364
16,81,1,36532.273
16,81,2,3843.976
16,81,3,30209.496
16,81,4,42855.051
16,81,5,10.522
16,82,1,60263.914
16,82,2,4894.524
16,82,3,52213.139
16,82,4,68314.688
16,82,5,8.122
16,83,1,55766.615
16,83,2,4598.729
16,83,3,48202.378
16,83,4,63330.851
16,83,5,8.246
16,84,1,42057.166
16,84,2,4385.009
16,84,3,34844.468
16,84,4,49269.864
16,84,5,10.426
16,85,1,61465.6
16,85,2,6420.226
16,85,3,50905.268
16,85,4,72025.931
16,85,5,10.445
16,86,1,56041.305
16,86,2,4687.949
16,86,3,48330.315
16,86,4,63752.295
16,86,5,8.365
16,87,1,58280.935
16,87,2,6103.826
16,87,3,48241.034
16,87,4,68320.836
16,87,5,10.473
16,88,1,47729.862
16,88,2,4444.194
16,88,3,40419.814
16,88,4,55039.91
16,88,5,9.311
16,89,1,46160.194
16,89,2,4811.87
16,89,3,38245.372
16,89,4,54075.016
16,89,5,10.424
16,90,1,40912.771
16,90,2,4266.713
16,90,3,33894.652
16,90,4,47930.89
16,90,5,10.429
16,91,1,50646.783
16,91,2,4233.026
16,91,3,43684.074
16,91,4,57609.492
16,91,5,8.358
16,92,1,42008.563
16,92,2,3495.512
16,92,3,36258.957
16,92,4,47758.168
16,92,5,8.321
16,93,1,46740.989
16,93,2,4908.101
16,93,3,38667.881
16,93,4,54814.098
16,93,5,10.501
16,94,1,64332.695
16,94,2,6991.789
16,94,3,52832.225
16,94,4,75833.166
16,94,5,10.868
16,95,1,55983.964
16,95,2,5865.686
16,95,3,46335.768
16,95,4,65632.16
16,95,5,10.477
16,96,1,36329.259
16,96,2,3799.921
16,96,3,30078.946
16,96,4,42579.572
16,96,5,10.46
16,97,1,40460.54
16,97,2,3341.76
16,97,3,34963.834
16,97,4,45957.246
16,97,5,8.259
16,98,1,46535.673
16,98,2,4841.1
16,98,3,38572.773
16,98,4,54498.574
16,98,5,10.403
16,99,1,37173.299
16,99,2,3880.732
16,99,3,30790.062
16,99,4,43556.535
16,99,5,10.44
16,100,1,42801.47
16,100,2,4470.532
16,100,3,35448.1
16,100,4,50154.84
16,100,5,10.445
16,101,1,47102.298
16,101,2,5113.475
16,101,3,38691.38
16,101,4,55513.216
16,101,5,10.856
16,102,1,60453.511
16,102,2,3928.795
16,102,3,53991.218
16,102,4,66915.803
16,102,5,6.499
16,103,1,47056.366
16,103,2,3904.279
16,103,3,40634.399
16,103,4,53478.333
16,103,5,8.297
16,104,1,45370.256
16,104,2,4748.796
16,104,3,37559.183
16,104,4,53181.33
16,104,5,10.467
16,105,1,56288.853
16,105,2,5892.104
16,105,3,46597.205
16,105,4,65980.501
16,105,5,10.468
16,106,1,54053.49
16,106,2,5630.617
16,106,3,44791.95
16,106,4,63315.03
16,106,5,10.417
16,107,1,63648.411
16,107,2,5133.147
16,107,3,55205.135
16,107,4,72091.687
16,107,5,8.065
16,108,1,66718.997
16,108,2,5557.265
16,108,3,57578.11
16,108,4,75859.885
16,108,5,8.329
16,109,1,57702.279
16,109,2,6195.852
16,109,3,47511.01
16,109,4,67893.548
16,109,5,10.738
16,110,1,51804.727
16,110,2,5395.194
16,110,3,42930.423
16,110,4,60679.031
16,110,5,10.414
16,111,1,53574.854
16,111,2,5645.154
16,111,3,44289.401
16,111,4,62860.306
16,111,5,10.537
16,112,1,51158.478
16,112,2,2801.793
16,112,3,46549.939
16,112,4,55767.017
16,112,5,5.477
16,113,1,42159.821
16,113,2,4412.678
16,113,3,34901.612
16,113,4,49418.03
16,113,5,10.467
17,0,1,57238.61
17,0,2,1588.587
17,0,3,54625.618
17,0,4,59851.602
17,0,5,2.775
17,1,1,39044.993
17,1,2,2362.575
17,1,3,35158.904
17,1,4,42931.083
17,1,5,6.051
17,2,1,61557.172
17,2,2,2808.097
17,2,3,56938.264
17,2,4,66176.08
17,2,5,4.562
17,3,1,52704.265
17,3,2,159.549
17,3,3,52441.83
17,3,4,52966.699
17,3,5,0.303
17,4,1,42661.177
17,4,2,1819.501
17,4,3,39668.364
17,4,4,45653.989
17,4,5,4.265
17,5,1,40011.654
17,5,2,3794.29
17,5,3,33770.602
17,5,4,46252.706
17,5,5,9.483
17,6,1,53935.333
17,6,2,2370.157
17,6,3,50036.772
17,6,4,57833.895
17,6,5,4.394
17,7,1,79682.483
17,7,2,4378.979
17,7,3,72479.703
17,7,4,86885.263
17,7,5,5.496
17,8,1,57393.987
17,8,2,2728.899
17,8,3,52905.348
17,8,4,61882.627
17,8,5,4.755
17,9,1,49889.552
17,9,2,4099.991
17,9,3,43145.666
17,9,4,56633.438
17,9,5,8.218
17,10,1,49115.146
17,10,2,1213.217
17,10,3,47119.582
17,10,4,51110.711
17,10,5,2.47
17,11,1,69773.776
17,11,2,5259.892
17,11,3,61122.024
17,11,4,78425.528
17,11,5,7.538
17,12,1,60489.085
17,12,2,4751.73
17,12,3,52673.186
17,12,4,68304.985
17,12,5,7.856
17,13,1,45029.651
17,13,2,3752.682
17,13,3,38857.038
17,13,4,51202.264
17,13,5,8.334
17,14,1,45083.117
17,14,2,3784.59
17,14,3,38858.02
17,14,4,51308.215
17,14,5,8.395
17,15,1,41351.126
17,15,2,2872.626
17,15,3,36626.077
17,15,4,46076.175
17,15,5,6.947
17,16,1,37641.502
17,16,2,3119.114
17,16,3,32511.017
17,16,4,42771.988
17,16,5,8.286
17,17,1,48927.464
17,17,2,3422.728
17,17,3,43297.577
17,17,4,54557.351
17,17,5,6.996
17,18,1,43525.179
17,18,2,2046.884
17,18,3,40158.355
17,18,4,46892.003
17,18,5,4.703
17,19,1,38810.917
17,19,2,3171.753
17,19,3,33593.847
17,19,4,44027.986
17,19,5,8.172
17,20,1,47845.484
17,20,2,2465.899
17,20,3,43789.44
17,20,4,51901.527
17,20,5,5.154
17,21,1,40836.475
17,21,2,3482.757
17,21,3,35107.849
17,21,4,46565.1
17,21,5,8.529
17,22,1,36596.356
17,22,2,3810.81
17,22,3,30328.131
17,22,4,42864.582
17,22,5,10.413
17,23,1,37768.582
17,23,2,3183.488
17,23,3,32532.209
17,23,4,43004.954
17,23,5,8.429
17,24,1,42189.29
17,24,2,3214.964
17,24,3,36901.145
17,24,4,47477.435
17,24,5,7.62
17,25,1,41072.943
17,25,2,4302.115
17,25,3,33996.593
17,25,4,48149.292
17,25,5,10.474
17,26,1,52999.321
17,26,2,4531.369
17,26,3,45545.882
17,26,4,60452.761
17,26,5,8.55
17,27,1,35380.777
17,27,2,2947.142
17,27,3,30533.161
17,27,4,40228.394
17,27,5,8.33
17,28,1,47630.422
17,28,2,2808.681
17,28,3,43010.554
17,28,4,52250.29
17,28,5,5.897
17,29,1,60696.066
17,29,2,5643.036
17,29,3,51414.097
17,29,4,69978.035
17,29,5,9.297
17,30,1,40461.404
17,30,2,1941.886
17,30,3,37267.285
17,30,4,43655.522
17,30,5,4.799
17,31,1,45614.205
17,31,2,1027.761
17,31,3,43923.688
17,31,4,47304.723
17,31,5,2.253
17,32,1,41023.206
17,32,2,4283.651
17,32,3,33977.227
17,32,4,48069.185
17,32,5,10.442
17,33,1,37475.878
17,33,2,3131.44
17,33,3,32325.118
17,33,4,42626.638
17,33,5,8.356
17,34,1,29453.618
17,34,2,3197.599
17,34,3,24194.035
17,34,4,34713.2
17,34,5,10.856
17,35,1,32214.903
17,35,2,3555.438
17,35,3,26366.728
17,35,4,38063.078
17,35,5,11.037
17,36,1,40994.639
17,36,2,4281.082
17,36,3,33952.886
17,36,4,48036.392
17,36,5,10.443
18,0,1,65325.665
18,0,2,3516.195
18,0,3,59542.039
18,0,4,71109.29
18,0,5,5.383
18,1,1,53031.103
18,1,2,4949.402
18,1,3,44890.062
18,1,4,61172.144
18,1,5,9.333
18,2,1,53292.095
18,2,2,5549.408
18,2,3,44164.131
18,2,4,62420.06
18,2,5,10.413
18,3,1,54794.288
18,3,2,4580.734
18,3,3,47259.651
18,3,4,62328.926
18,3,5,8.36
18,4,1,64950.648
18,4,2,4997.777
18,4,3,56730.036
18,4,4,73171.26
18,4,5,7.695
18,5,1,30743.704
18,5,2,3246.087
18,5,3,25404.366
18,5,4,36083.042
18,5,5,10.559
18,6,1,63391.363
18,6,2,5889.23
18,6,3,53704.442
18,6,4,73078.284
18,6,5,9.29
18,7,1,49966.329
18,7,2,2098.163
18,7,3,46515.158
18,7,4,53417.501
18,7,5,4.199
18,8,1,64201.763
18,8,2,4048.075
18,8,3,57543.273
18,8,4,70860.253
18,8,5,6.305
18,9,1,26144.979
18,9,2,2796.573
18,9,3,21545.026
18,9,4,30744.932
18,9,5,10.696
18,10,1,46390.337
18,10,2,2979.019
18,10,3,41490.286
18,10,4,51290.387
18,10,5,6.422
18,11,1,46531.785
18,11,2,3791.244
18,11,3,40295.744
18,11,4,52767.826
18,11,5,8.148
18,12,1,49744.241
18,12,2,4134.379
18,12,3,42943.792
18,12,4,56544.69
18,12,5,8.311
18,13,1,56524.516
18,13,2,5885.159
18,13,3,46844.291
18,13,4,66204.742
18,13,5,10.412
18,14,1,55321.384
18,14,2,4582.1
18,14,3,47784.5
18,14,4,62858.268
18,14,5,8.283
18,15,1,55709.17
18,15,2,3335.052
18,15,3,50223.498
18,15,4,61194.843
18,15,5,5.987
18,16,1,43460.24
18,16,2,1986.577
18,16,3,40192.612
18,16,4,46727.868
18,16,5,4.571
18,17,1,76245.886
18,17,2,5870.537
18,17,3,66589.712
18,17,4,85902.06
18,17,5,7.699
18,18,1,52808.729
18,18,2,3965.526
18,18,3,46286.019
18,18,4,59331.438
18,18,5,7.509
18,19,1,34819.971
18,19,2,3304.798
18,19,3,29384.062
18,19,4,40255.88
18,19,5,9.491
18,20,1,79719.439
18,20,2,5350.588
18,20,3,70918.504
18,20,4,88520.374
18,20,5,6.712
19,0,1,86018.032
19,0,2,2341.68
19,0,3,82166.311
19,0,4,89869.752
19,0,5,2.722
19,1,1,74058.002
19,1,2,2178.727
19,1,3,70474.315
19,1,4,77641.69
19,1,5,2.942
19,2,1,62283.661
19,2,2,6525.027
19,2,3,51550.948
19,2,4,73016.375
19,2,5,10.476
19,3,1,52742.482
19,3,2,4563.525
19,3,3,45236.15
19,3,4,60248.813
19,3,5,8.652
19,4,1,66634.8
19,4,2,1379.607
19,4,3,64365.549
19,4,4,68904.051
19,4,5,2.07
19,5,1,66462.004
19,5,2,5472.89
19,5,3,57459.901
19,5,4,75464.107
19,5,5,8.235
19,6,1,88304.623
19,6,2,3470.609
19,6,3,82595.98
19,6,4,94013.267
19,6,5,3.93
19,7,1,44331.797
19,7,2,3718.937
19,7,3,38214.69
19,7,4,50448.903
19,7,5,8.389
19,8,1,52036.826
19,8,2,5454.129
19,8,3,43065.582
19,8,4,61008.069
19,8,5,10.481
19,9,1,78627.304
19,9,2,6469.792
19,9,3,67985.444
19,9,4,89269.165
19,9,5,8.228
19,10,1,51395.214
19,10,2,5373.314
19,10,3,42556.899
19,10,4,60233.529
19,10,5,10.455
19,11,1,72171.851
19,11,2,7560.635
19,11,3,59735.713
19,11,4,84607.989
19,11,5,10.476
19,12,1,75642.461
19,12,2,4627.936
19,12,3,68030.183
19,12,4,83254.738
19,12,5,6.118
19,13,1,61535.4
19,13,2,6404.448
19,13,3,51001.021
19,13,4,72069.779
19,13,5,10.408
19,14,1,46083.506
19,14,2,3427.932
19,14,3,40445.059
19,14,4,51721.953
19,14,5,7.439
19,15,1,55454.52
19,15,2,5805.902
19,15,3,45904.661
19,15,4,65004.379
19,15,5,10.47
19,16,1,63726.311
19,16,2,6640.673
19,16,3,52803.377
19,16,4,74649.246
19,16,5,10.421
19,17,1,49290.641
19,17,2,3203.452
19,17,3,44021.432
19,17,4,54559.85
19,17,5,6.499
19,18,1,67152.99
19,18,2,4268.244
19,18,3,60132.354
19,18,4,74173.627
19,18,5,6.356
19,19,1,149075.404
19,19,2,13432.536
19,19,3,126980.847
19,19,4,171169.96
19,19,5,9.011
19,20,1,62608.465
19,20,2,6546.867
19,20,3,51839.827
19,20,4,73377.103
19,20,5,10.457
19,21,1,79774.93
19,21,2,5275.563
19,21,3,71097.401
19,21,4,88452.458
19,21,5,6.613
19,22,1,48089.156
19,22,2,1011.842
19,22,3,46424.824
19,22,4,49753.489
19,22,5,2.104
19,23,1,58144.453
19,23,2,5065.886
19,23,3,49811.812
19,23,4,66477.094
19,23,5,8.713
19,24,1,39084.351
19,24,2,3322.905
19,24,3,33618.658
19,24,4,44550.044
19,24,5,8.502
19,25,1,73117.242
19,25,2,282.108
19,25,3,72653.216
19,25,4,73581.267
19,25,5,0.386
19,26,1,90330.973
19,26,2,4735.765
19,26,3,82541.333
19,26,4,98120.614
19,26,5,5.243
19,27,1,60894.544
19,27,2,4345.78
19,27,3,53746.372
19,27,4,68042.716
19,27,5,7.137
19,28,1,69072.934
19,28,2,7397.235
19,28,3,56905.565
19,28,4,81240.304
19,28,5,10.709
19,29,1,54779.732
19,29,2,5713.279
19,29,3,45382.225
19,29,4,64177.24
19,29,5,10.43
19,30,1,44816.927
19,30,2,4680.819
19,30,3,37117.665
19,30,4,52516.189
19,30,5,10.444
19,31,1,66321.369
19,31,2,4980.12
19,31,3,58129.8
19,31,4,74512.937
19,31,5,7.509
19,32,1,49112.595
19,32,2,5183.922
19,32,3,40585.802
19,32,4,57639.387
19,32,5,10.555
19,33,1,66443.666
19,33,2,5770.73
19,33,3,56951.66
19,33,4,75935.672
19,33,5,8.685
19,34,1,71180.849
19,34,2,5971.429
19,34,3,61358.722
19,34,4,81002.976
19,34,5,8.389
19,35,1,59618.65
19,35,2,5190.759
19,35,3,51080.611
19,35,4,68156.688
19,35,5,8.707
19,36,1,33098.663
19,36,2,2811.447
19,36,3,28474.244
19,36,4,37723.083
19,36,5,8.494
19,37,1,66830.508
19,37,2,5565.132
19,37,3,57676.681
19,37,4,75984.335
19,37,5,8.327
19,38,1,73329.69
19,38,2,5625.216
19,38,3,64077.033
19,38,4,82582.347
19,38,5,7.671
19,39,1,105331.482
19,39,2,7787.903
19,39,3,92521.521
19,39,4,118141.443
19,39,5,7.394
19,40,1,65482.474
19,40,2,7047.596
19,40,3,53890.21
19,40,4,77074.739
19,40,5,10.763
19,41,1,63825.631
19,41,2,4136.759
19,41,3,57021.268
19,41,4,70629.993
19,41,5,6.481
19,42,1,72821.786
19,42,2,6213.491
19,42,3,62601.504
19,42,4,83042.069
19,42,5,8.532
19,43,1,56331.313
19,43,2,6017.153
19,43,3,46433.977
19,43,4,66228.648
19,43,5,10.682
19,44,1,81475.332
19,44,2,483.323
19,44,3,80680.337
19,44,4,82270.328
19,44,5,0.593
19,45,1,60310.842
19,45,2,2708.404
19,45,3,55855.913
19,45,4,64765.771
19,45,5,4.491
19,46,1,104095.815
19,46,2,7140.54
19,46,3,92350.672
19,46,4,115840.957
19,46,5,6.86
19,47,1,63774.629
19,47,2,6675.417
19,47,3,52794.546
19,47,4,74754.712
19,47,5,10.467
19,48,1,87352.817
19,48,2,4830.944
19,48,3,79406.621
19,48,4,95299.012
19,48,5,5.53
19,49,1,93984.302
19,49,2,8859.659
19,49,3,79411.46
19,49,4,108557.144
19,49,5,9.427
19,50,1,75274.639
19,50,2,6498.003
19,50,3,64586.376
19,50,4,85962.903
19,50,5,8.632
19,51,1,56627.04
19,51,2,5954.464
19,51,3,46832.819
19,51,4,66421.262
19,51,5,10.515
20,0,1,43342.927
20,0,2,1403.309
20,0,3,41034.69
20,0,4,45651.165
20,0,5,3.238
20,1,1,35552.885
20,1,2,3701.779
20,1,3,29464
20,1,4,41641.77
20,1,5,10.412
20,2,1,39071.537
20,2,2,4138.721
20,2,3,32263.947
20,2,4,45879.128
20,2,5,10.593
20,3,1,31065.464
20,3,2,3255.625
20,3,3,25710.436
20,3,4,36420.491
20,3,5,10.48
20,4,1,32308.988
20,4,2,3451.019
20,4,3,26632.567
20,4,4,37985.41
20,4,5,10.681
20,5,1,46067.517
20,5,2,3064.762
20,5,3,41026.432
20,5,4,51108.602
20,5,5,6.653
20,6,1,46379.366
20,6,2,4825.023
20,6,3,38442.91
20,6,4,54315.823
20,6,5,10.403
20,7,1,35009.682
20,7,2,3720.333
20,7,3,28890.279
20,7,4,41129.085
20,7,5,10.627
20,8,1,27140.987
20,8,2,2866.794
20,8,3,22425.531
20,8,4,31856.443
20,8,5,10.563
20,9,1,26785.2
20,9,2,2832.708
20,9,3,22125.809
20,9,4,31444.59
20,9,5,10.576
20,10,1,54453.107
20,10,2,5702.623
20,10,3,45073.126
20,10,4,63833.088
20,10,5,10.473
20,11,1,32679.416
20,11,2,3453.725
20,11,3,26998.544
20,11,4,38360.288
20,11,5,10.569
20,12,1,28868.62
20,12,2,3032.092
20,12,3,23881.272
20,12,4,33855.968
20,12,5,10.503
20,13,1,43735.302
20,13,2,4571.924
20,13,3,36215.156
20,13,4,51255.448
20,13,5,10.454
20,14,1,53454.439
20,14,2,4389.573
20,14,3,46234.234
20,14,4,60674.644
20,14,5,8.212
20,15,1,28256.492
20,15,2,2391.118
20,15,3,24323.453
20,15,4,32189.532
20,15,5,8.462
20,16,1,25464.181
20,16,2,2681.343
20,16,3,21053.765
20,16,4,29874.597
20,16,5,10.53
20,17,1,28516.767
20,17,2,2981.55
20,17,3,23612.553
20,17,4,33420.98
20,17,5,10.455
20,18,1,28481.108
20,18,2,2983.895
20,18,3,23573.037
20,18,4,33389.178
20,18,5,10.477
20,19,1,30884.805
20,19,2,3250.506
20,19,3,25538.198
20,19,4,36231.412
20,19,5,10.525
20,20,1,33700.159
20,20,2,3586.49
20,20,3,27800.908
20,20,4,39599.41
20,20,5,10.642
20,21,1,44187.49
20,21,2,4640.914
20,21,3,36553.865
20,21,4,51821.115
20,21,5,10.503
20,22,1,35928.544
20,22,2,3782.901
20,22,3,29706.225
20,22,4,42150.863
20,22,5,10.529
20,23,1,50097.829
20,23,2,2292.673
20,23,3,46326.717
20,23,4,53868.941
20,23,5,4.576
20,24,1,29427.118
20,24,2,3098.915
20,24,3,24329.857
20,24,4,34524.379
20,24,5,10.531
20,25,1,37601.493
20,25,2,3956.824
20,25,3,31093.096
20,25,4,44109.89
20,25,5,10.523
20,26,1,31410.426
20,26,2,2669.915
20,26,3,27018.807
20,26,4,35802.046
20,26,5,8.5
20,27,1,26823.198
20,27,2,2902.854
20,27,3,22048.427
20,27,4,31597.968
20,27,5,10.822
20,28,1,40788.464
20,28,2,4251.156
20,28,3,33795.936
20,28,4,47780.993
20,28,5,10.422
20,29,1,24102.355
20,29,2,2093.629
20,29,3,20658.642
20,29,4,27546.069
20,29,5,8.686
20,30,1,57120.098
20,30,2,5973.058
20,30,3,47295.291
20,30,4,66944.904
20,30,5,10.457
20,31,1,36335.126
20,31,2,3795.49
20,31,3,30092.101
20,31,4,42578.151
20,31,5,10.446
20,32,1,35865.031
20,32,2,3893.97
20,32,3,29460.021
20,32,4,42270.041
20,32,5,10.857
20,33,1,59189.943
20,33,2,6208.433
20,33,3,48977.98
20,33,4,69401.907
20,33,5,10.489
20,34,1,33463.81
20,34,2,3519.349
20,34,3,27674.996
20,34,4,39252.624
20,34,5,10.517
20,35,1,53029.96
20,35,2,5579.372
20,35,3,43852.71
20,35,4,62207.211
20,35,5,10.521
20,36,1,23809.184
20,36,2,2065.32
20,36,3,20412.034
20,36,4,27206.333
20,36,5,8.674
20,37,1,29871.634
20,37,2,3171.174
20,37,3,24655.517
20,37,4,35087.75
20,37,5,10.616
20,38,1,32312.938
20,38,2,3393.048
20,38,3,26731.871
20,38,4,37894.005
20,38,5,10.501
20,39,1,49892.781
20,39,2,3535.984
20,39,3,44076.605
20,39,4,55708.957
20,39,5,7.087
20,40,1,24346.574
20,40,2,2066.604
20,40,3,20947.313
20,40,4,27745.836
20,40,5,8.488
20,41,1,34532.013
20,41,2,3624.689
20,41,3,28569.93
20,41,4,40494.096
20,41,5,10.497
20,42,1,39168.242
20,42,2,4132.809
20,42,3,32370.376
20,42,4,45966.108
20,42,5,10.551
20,43,1,44390.679
20,43,2,4646.694
20,43,3,36747.548
20,43,4,52033.81
20,43,5,10.468
20,44,1,37479.992
20,44,2,3071.242
20,44,3,32428.248
20,44,4,42531.735
20,44,5,8.194
20,45,1,55880.202
20,45,2,5885.512
20,45,3,46199.396
20,45,4,65561.008
20,45,5,10.532
20,46,1,30427.707
20,46,2,3219.855
20,46,3,25131.517
20,46,4,35723.897
20,46,5,10.582
20,47,1,37890.049
20,47,2,4032.512
20,47,3,31257.158
20,47,4,44522.941
20,47,5,10.643
20,48,1,31568.335
20,48,2,3434.354
20,48,3,25919.326
20,48,4,37217.345
20,48,5,10.879
20,49,1,34445.296
20,49,2,3607.284
20,49,3,28511.842
20,49,4,40378.749
20,49,5,10.473
20,50,1,28573.195
20,50,2,2986.12
20,50,3,23661.464
20,50,4,33484.926
20,50,5,10.451
20,51,1,34817.78
20,51,2,3738.104
20,51,3,28669.146
20,51,4,40966.415
20,51,5,10.736
20,52,1,33869.727
20,52,2,2905.781
20,52,3,29090.142
20,52,4,38649.312
20,52,5,8.579
20,53,1,36127.025
20,53,2,3823.968
20,53,3,29837.157
20,53,4,42416.893
20,53,5,10.585
20,54,1,40380.012
20,54,2,4217.454
20,54,3,33442.918
20,54,4,47317.106
20,54,5,10.444
20,55,1,37574.013
20,55,2,3931.762
20,55,3,31106.84
20,55,4,44041.187
20,55,5,10.464
20,56,1,35276.401
20,56,2,3756.585
20,56,3,29097.368
20,56,4,41455.433
20,56,5,10.649
20,57,1,45718.714
20,57,2,4773.765
20,57,3,37866.568
20,57,4,53570.859
20,57,5,10.442
20,58,1,28671.682
20,58,2,3024.553
20,58,3,23696.734
20,58,4,33646.63
20,58,5,10.549
20,59,1,47752.349
20,59,2,435.335
20,59,3,47036.287
20,59,4,48468.411
20,59,5,0.912
20,60,1,29228.236
20,60,2,3052.304
20,60,3,24207.643
20,60,4,34248.83
20,60,5,10.443
20,61,1,38394.372
20,61,2,4042.599
20,61,3,31744.889
20,61,4,45043.855
20,61,5,10.529
20,62,1,48471.479
20,62,2,5144.869
20,62,3,40008.922
20,62,4,56934.037
20,62,5,10.614
20,63,1,47466.423
20,63,2,5024.648
20,63,3,39201.613
20,63,4,55731.233
20,63,5,10.586
20,64,1,35243.671
20,64,2,3700.829
20,64,3,29156.349
20,64,4,41330.993
20,64,5,10.501
20,65,1,37798.782
20,65,2,4019.465
20,65,3,31187.351
20,65,4,44410.213
20,65,5,10.634
20,66,1,33125.255
20,66,2,3463.466
20,66,3,27428.361
20,66,4,38822.15
20,66,5,10.456
20,67,1,81806.514
20,67,2,6196.801
20,67,3,71613.683
20,67,4,91999.344
20,67,5,7.575
20,68,1,41332.603
20,68,2,3063.716
20,68,3,36293.239
20,68,4,46371.967
20,68,5,7.412
20,69,1,27312.566
20,69,2,2872.024
20,69,3,22588.506
20,69,4,32036.626
20,69,5,10.515
20,70,1,33357.811
20,70,2,3524.361
20,70,3,27560.752
20,70,4,39154.869
20,70,5,10.565
20,71,1,31578.95
20,71,2,3293.812
20,71,3,26161.111
20,71,4,36996.789
20,71,5,10.43
20,72,1,41304.024
20,72,2,4395.461
20,72,3,34074.133
20,72,4,48533.914
20,72,5,10.642
20,73,1,40847.692
20,73,2,4262.951
